Order ID,Product Name,Category,Price,Quantity Sold,Total Sales,Order Date,Customer ID,Region
1816,Including,Sports,79.87,3,239.61,2024-07-10,10707,North
1817,Share,Electronics,446.15,7,3123.05,2022-10-25,10886,South
1818,Thought,Electronics,179.48,2,358.96,2023-12-17,10461,West
1819,Former,Books,85.69,6,514.14,2023-10-12,10864,North
1820,When,Sports,22.47,5,112.35,2023-08-17,10091,North
1821,Factor,Electronics,326.45,1,326.45,2023-11-27,10051,East
1822,Power,Sports,322.08,4,1288.32,2023-10-15,10804,South
1823,Surface,Apparel,176.9,2,353.8,2023-08-08,10519,North
1824,Them,Home & Kitchen,45.14,4,180.56,2023-09-29,10811,South
1825,Collection,Electronics,210.72,1,210.72,2023-04-09,10097,South
1826,Head,Books,162.5,2,325.0,2023-03-26,10235,East
1827,Bring,Apparel,341.79,8,2734.32,2023-08-08,10900,North
1828,They,Sports,306.83,6,1840.98,2023-06-06,10373,East
1829,Successful,Apparel,188.65,2,377.3,2024-02-04,10580,West
1830,Politics,Electronics,116.77,6,700.62,2023-02-07,10926,West
1831,Street,Sports,494.14,9,4447.26,2023-01-04,10556,North
1832,Next,Home & Kitchen,232.46,7,1627.22,2023-09-09,10648,South
1833,Avoid,Apparel,347.25,9,3125.25,2022-10-26,10233,North
1834,The,Electronics,78.87,5,394.35,2023-09-29,10031,North
1835,Outside,Books,247.94,7,1735.58,2024-01-09,10288,West
1836,Study,Sports,23.49,7,164.43,2022-12-30,10637,West
1837,Try,Apparel,257.67,3,773.01,2024-01-06,10578,South
1838,Quite,Apparel,482.37,7,3376.59,2023-02-04,10541,South
1839,Interesting,Home & Kitchen,198.26,1,198.26,2023-04-23,10113,North
1840,Body,Home & Kitchen,29.11,9,261.99,2023-10-19,10203,East
1841,Car,Books,25.17,6,151.02,2022-08-23,10028,North
1842,Garden,Books,200.11,5,1000.55,2023-03-02,10642,South
1843,Every,Electronics,88.41,7,618.87,2023-05-25,10473,East
1844,Half,Electronics,21.44,5,107.2,2023-04-01,10696,West
1845,Take,Books,380.54,5,1902.7,2023-08-28,10252,South
1846,Poor,Books,234.68,7,1642.76,2023-12-24,10797,South
1847,Describe,Sports,151.73,7,1062.11,2022-10-23,10904,East
1848,Part,Home & Kitchen,451.04,3,1353.12,2023-02-08,10921,South
1849,Oil,Electronics,66.91,3,200.73,2024-08-13,10385,South
1850,Meeting,Home & Kitchen,478.4,3,1435.2,2024-01-02,10061,South
1851,Lawyer,Home & Kitchen,163.84,6,983.04,2023-10-15,10514,South
1852,Education,Books,445.32,6,2671.92,2023-03-16,10429,South
1853,After,Sports,305.44,3,916.32,2023-02-03,10579,South
1854,Hand,Apparel,415.09,3,1245.27,2024-06-29,10536,South
1855,Note,Sports,492.17,8,3937.36,2023-01-20,10690,South
1856,Energy,Sports,151.32,8,1210.56,2024-05-25,10140,West
1857,Return,Home & Kitchen,480.96,7,3366.72,2024-01-12,10742,South
1858,But,Sports,200.85,4,803.4,2022-09-30,10299,West
1859,Letter,Electronics,198.9,4,795.6,2024-01-03,10674,West
1860,About,Home & Kitchen,176.79,3,530.37,2023-11-13,10310,North
1861,Two,Electronics,275.29,5,1376.45,2024-05-23,10470,North
1862,General,Apparel,85.53,3,256.59,2023-09-10,10392,West
1863,Term,Home & Kitchen,281.32,8,2250.56,2024-01-21,10641,West
1864,Large,Apparel,275.44,7,1928.08,2024-01-04,10444,South
1865,Rule,Home & Kitchen,383.33,3,1149.99,2023-02-09,10757,North
1866,Computer,Books,418.49,9,3766.41,2023-08-29,10808,East
1867,Visit,Sports,225.82,5,1129.1,2023-12-29,10171,North
1868,Natural,Books,158.14,9,1423.26,2023-02-24,10575,West
1869,School,Apparel,137.07,7,959.49,2023-07-08,10030,West
1870,Interest,Sports,105.37,7,737.59,2022-09-16,10046,South
1871,American,Home & Kitchen,38.25,6,229.5,2024-02-26,10129,South
1872,Stage,Sports,177.8,2,355.6,2024-05-31,10351,North
1873,Long,Electronics,142.42,9,1281.78,2023-04-24,10977,South
1874,Us,Sports,483.54,6,2901.24,2024-08-14,10844,East
1875,I,Electronics,283.28,8,2266.24,2024-01-02,10621,East
1876,Read,Sports,180.17,1,180.17,2023-03-19,10580,South
1877,Game,Electronics,294.43,5,1472.15,2023-05-26,10057,East
1878,Bit,Apparel,78.21,1,78.21,2022-10-31,10105,East
1879,Dinner,Books,227.58,8,1820.64,2022-11-18,10811,North
1880,Huge,Home & Kitchen,316.85,8,2534.8,2023-05-25,10329,East
1881,Region,Sports,249.56,1,249.56,2023-12-14,10767,West
1882,Artist,Books,206.87,9,1861.83,2023-11-01,10823,West
1883,Ability,Home & Kitchen,496.99,2,993.98,2024-06-04,10682,North
1884,Break,Home & Kitchen,441.35,9,3972.15,2024-06-15,10382,South
1885,Throw,Electronics,315.47,1,315.47,2023-12-14,10984,North
1886,Exactly,Apparel,288.99,9,2600.91,2023-04-26,10161,South
1887,Fish,Apparel,314.12,4,1256.48,2024-01-25,10996,South
1888,Thing,Books,108.64,9,977.76,2023-12-10,10285,South
1889,Safe,Apparel,203.62,7,1425.34,2023-12-13,10070,South
1890,Study,Sports,29.34,6,176.04,2024-04-03,10766,South
1891,Approach,Apparel,243.02,5,1215.1,2024-02-15,10453,North
1892,Could,Books,276.08,9,2484.72,2024-06-14,10885,South
1893,Raise,Apparel,121.6,2,243.2,2023-09-11,10566,East
1894,Professor,Sports,482.37,2,964.74,2022-09-07,10834,East
1895,Five,Electronics,455.63,9,4100.67,2022-12-22,10396,South
1896,Recent,Books,363.85,3,1091.55,2024-03-21,10514,East
1897,Another,Electronics,271.36,8,2170.88,2022-08-25,10025,West
1898,Someone,Electronics,436.28,9,3926.52,2023-07-12,10312,North
1899,Best,Electronics,74.02,8,592.16,2023-12-20,10125,North
1900,Site,Home & Kitchen,397.35,4,1589.4,2022-12-27,10407,South
1901,Up,Home & Kitchen,71.16,1,71.16,2024-07-06,10564,South
1902,Wrong,Electronics,399.16,4,1596.64,2023-10-03,10197,West
1903,Part,Books,145.13,9,1306.17,2022-10-01,10810,South
1904,Eye,Sports,439.77,2,879.54,2024-07-04,10187,East
1905,Positive,Sports,472.58,3,1417.74,2024-06-03,10697,West
1906,Course,Apparel,82.91,8,663.28,2023-08-07,10816,East
1907,Field,Books,236.71,6,1420.26,2024-05-16,10809,North
1908,Near,Home & Kitchen,490.68,8,3925.44,2024-04-14,10715,East
1909,Value,Electronics,246.87,7,1728.09,2022-08-21,10483,North
1910,Will,Apparel,433.14,5,2165.7,2024-03-14,10449,East
1911,Have,Sports,298.48,9,2686.32,2023-12-02,10522,North
1912,Reason,Home & Kitchen,193.91,4,775.64,2023-03-27,10870,South
1913,Mouth,Home & Kitchen,150.03,6,900.18,2024-08-10,10353,East
1914,Dark,Electronics,109.58,2,219.16,2024-05-22,10985,North
1915,Provide,Sports,383.28,2,766.56,2024-04-28,10657,East
1916,Ability,Books,199.4,2,398.8,2024-03-05,10596,West
1917,Including,Home & Kitchen,260.52,7,1823.64,2024-06-21,10099,South
1918,Development,Electronics,251.24,2,502.48,2024-01-05,10615,North
1919,Mean,Books,292.87,2,585.74,2023-09-17,10947,West
1920,Huge,Sports,434.13,9,3907.17,2024-05-01,10557,East
1921,Under,Home & Kitchen,490.56,7,3433.92,2023-05-18,10555,West
1922,Edge,Books,209.72,3,629.16,2024-03-17,10277,East
1923,College,Books,415.48,3,1246.44,2024-06-13,10692,South
1924,Cold,Books,384.62,7,2692.34,2022-11-11,10698,West
1925,Wait,Home & Kitchen,291.03,5,1455.15,2023-09-13,10989,South
1926,Where,Home & Kitchen,478.46,6,2870.76,2023-03-29,10625,North
1927,Ok,Apparel,108.23,8,865.84,2023-01-16,10490,East
1928,Under,Sports,63.54,9,571.86,2024-02-24,10254,East
1929,Lawyer,Electronics,428.44,1,428.44,2023-03-28,10380,South
1930,Either,Books,225.18,3,675.54,2022-08-28,10891,South
1931,Believe,Apparel,425.01,7,2975.07,2023-06-10,10541,North
1932,Concern,Electronics,447.61,6,2685.66,2023-11-12,10263,West
1933,Protect,Apparel,40.6,7,284.2,2023-05-24,10609,East
1934,Friend,Home & Kitchen,442.9,8,3543.2,2023-11-26,10824,East
1935,Environmental,Books,229.68,6,1378.08,2024-06-04,10878,North
1936,Concern,Electronics,260.11,3,780.33,2022-09-23,10328,North
1937,Worry,Electronics,317.03,2,634.06,2023-12-20,10114,South
1938,Enter,Electronics,463.93,7,3247.51,2023-07-07,10275,South
1939,Follow,Electronics,19.37,1,19.37,2023-11-01,10487,West
1940,Create,Electronics,243.65,3,730.95,2024-01-16,10280,North
1941,Thousand,Apparel,346.98,4,1387.92,2022-08-19,10274,West
1942,Young,Books,364.13,1,364.13,2023-02-27,10772,North
1943,Knowledge,Home & Kitchen,349.34,5,1746.7,2024-02-23,10842,East
1944,Involve,Home & Kitchen,75.87,3,227.61,2023-07-05,10718,North
1945,Effect,Home & Kitchen,156.7,2,313.4,2024-05-19,10895,North
1946,Put,Home & Kitchen,185.77,3,557.31,2023-03-18,10327,East
1947,Pressure,Apparel,404.17,8,3233.36,2023-07-19,10210,North
1948,Still,Sports,146.59,6,879.54,2024-01-10,10726,West
1949,Rate,Books,113.25,7,792.75,2023-01-07,10922,South
1950,Today,Electronics,479.15,6,2874.9,2023-09-14,10551,South
1951,Sell,Sports,14.34,6,86.04,2023-02-04,10991,West
1952,Blood,Home & Kitchen,498.93,3,1496.79,2024-05-17,10025,East
1953,Technology,Sports,341.64,8,2733.12,2023-01-27,10026,North
1954,Tonight,Books,415.95,7,2911.65,2023-09-04,10701,West
1955,Office,Electronics,154.36,7,1080.52,2023-05-17,10082,South
1956,Although,Electronics,17.01,6,102.06,2022-12-18,10895,South
1957,Plant,Books,371.56,5,1857.8,2024-04-03,10945,West
1958,System,Books,418.73,8,3349.84,2024-03-15,10681,South
1959,Late,Home & Kitchen,372.83,5,1864.15,2023-03-29,10412,West
1960,Check,Electronics,80.0,9,720.0,2023-02-04,10166,South
1961,Here,Sports,379.18,9,3412.62,2022-10-29,10699,West
1962,Indicate,Apparel,386.77,1,386.77,2024-08-07,10168,North
1963,Finally,Apparel,332.68,6,1996.08,2023-04-24,10800,North
1964,Eye,Books,385.4,7,2697.8,2022-12-31,10978,North
1965,Himself,Home & Kitchen,424.5,3,1273.5,2023-03-01,10228,North
1966,Example,Apparel,310.67,7,2174.69,2023-09-08,10978,South
1967,Visit,Electronics,53.42,7,373.94,2024-03-29,10608,East
1968,Once,Books,248.94,2,497.88,2022-10-15,10366,West
1969,Would,Sports,48.05,7,336.35,2023-08-05,10527,East
1970,Sense,Books,209.7,1,209.7,2023-03-16,10790,South
1971,Job,Sports,209.48,5,1047.4,2024-02-29,10646,South
1972,Enough,Books,42.34,9,381.06,2024-01-11,10537,East
1973,Offer,Books,180.92,7,1266.44,2024-06-26,10863,East
1974,Require,Books,64.39,7,450.73,2024-04-28,10523,South
1975,Pick,Sports,406.04,2,812.08,2023-06-19,10071,South
1976,Role,Sports,474.37,8,3794.96,2023-08-07,10644,West
1977,Another,Books,45.44,3,136.32,2023-12-26,10105,North
1978,Capital,Apparel,478.01,8,3824.08,2023-06-04,10731,North
1979,Section,Home & Kitchen,266.06,3,798.18,2022-12-10,10884,West
1980,Specific,Home & Kitchen,156.79,7,1097.53,2022-11-03,10964,East
1981,Real,Home & Kitchen,47.66,2,95.32,2024-04-25,10688,South
1982,Let,Sports,255.31,4,1021.24,2023-08-14,10281,East
1983,Really,Sports,399.31,6,2395.86,2024-02-28,10132,North
1984,System,Apparel,356.47,9,3208.23,2024-08-08,10533,North
1985,Audience,Home & Kitchen,34.61,5,173.05,2022-11-12,10974,East
1986,Begin,Home & Kitchen,45.72,9,411.48,2022-11-18,10268,North
1987,Another,Books,207.41,5,1037.05,2023-05-19,10411,South
1988,Among,Sports,154.69,8,1237.52,2023-06-22,10672,West
1989,Get,Home & Kitchen,123.87,1,123.87,2023-01-19,10618,East
1990,Information,Apparel,147.69,7,1033.83,2022-12-09,10790,South
1991,Concern,Apparel,403.71,4,1614.84,2024-03-31,10864,South
1992,Bank,Home & Kitchen,465.32,5,2326.6,2022-12-29,10746,North
1993,Their,Sports,208.5,6,1251.0,2024-03-19,10017,South
1994,Safe,Apparel,453.99,5,2269.95,2024-06-26,10753,East
1995,Attack,Books,167.53,1,167.53,2023-08-25,10116,South
1996,Recently,Apparel,243.45,9,2191.05,2024-03-23,10797,West
1997,Against,Electronics,120.75,2,241.5,2024-02-16,10793,South
1998,Hour,Electronics,323.83,9,2914.47,2022-12-29,10143,South
1999,Loss,Sports,489.7,2,979.4,2022-11-22,10716,West
2000,Option,Home & Kitchen,305.71,9,2751.39,2024-06-08,10550,South
2001,Consumer,Sports,185.33,6,1111.98,2023-12-20,10928,South
2002,Space,Sports,327.43,9,2946.87,2023-11-20,10665,North
2003,Organization,Sports,70.23,6,421.38,2024-05-11,10687,East
2004,Produce,Sports,445.44,6,2672.64,2024-06-27,10960,North
2005,A,Books,256.51,2,513.02,2022-10-27,10752,East
2006,Agree,Books,230.18,8,1841.44,2023-10-06,10421,West
2007,Heavy,Apparel,297.07,3,891.21,2022-08-21,10897,West
2008,Maintain,Electronics,316.14,7,2212.98,2024-01-08,10368,West
2009,Black,Sports,45.17,5,225.85,2024-04-18,10645,East
2010,Must,Apparel,344.48,3,1033.44,2023-12-05,10557,East
2011,Ground,Electronics,128.55,1,128.55,2024-03-21,10049,East
2012,Boy,Home & Kitchen,359.84,8,2878.72,2023-12-30,10677,West
2013,Though,Books,413.04,3,1239.12,2024-08-14,10105,East
2014,End,Electronics,403.94,2,807.88,2024-06-07,10215,South
2015,Government,Home & Kitchen,280.73,1,280.73,2024-01-31,10657,North
2016,Allow,Electronics,264.88,4,1059.52,2023-05-21,10922,West
2017,Along,Books,80.01,8,640.08,2023-03-24,10424,North
2018,Event,Books,389.92,3,1169.76,2023-06-11,10071,South
2019,Never,Apparel,142.99,1,142.99,2024-01-27,10987,East
2020,Person,Sports,253.38,4,1013.52,2024-03-24,10841,North
2021,Which,Electronics,149.29,9,1343.61,2023-11-07,10784,South
2022,First,Electronics,75.58,1,75.58,2023-11-13,10758,South
2023,Series,Home & Kitchen,318.48,2,636.96,2023-09-17,10445,North
2024,Firm,Books,36.62,9,329.58,2023-12-01,10924,West
2025,Health,Electronics,376.84,2,753.68,2022-12-30,10185,North
2026,Discover,Books,165.62,3,496.86,2022-12-28,10069,West
2027,Every,Electronics,10.07,7,70.49,2023-02-01,10973,East
2028,Perhaps,Apparel,260.45,3,781.35,2023-11-22,10149,West
2029,Hold,Sports,32.96,9,296.64,2024-07-05,10245,East
2030,Dog,Electronics,145.32,6,871.92,2024-07-17,10773,North
2031,Answer,Books,356.42,3,1069.26,2023-12-26,10537,East
2032,Concern,Apparel,40.72,9,366.48,2023-07-05,10934,South
2033,Stock,Electronics,421.28,1,421.28,2022-09-02,10651,East
2034,Carry,Home & Kitchen,11.87,3,35.61,2023-06-18,10098,West
2035,Individual,Sports,130.94,1,130.94,2022-08-29,10909,West
2036,Democratic,Electronics,373.04,2,746.08,2022-09-03,10277,West
2037,Recent,Apparel,164.97,8,1319.76,2023-08-02,10562,East
2038,Reality,Home & Kitchen,59.93,7,419.51,2023-04-21,10662,West
2039,Hold,Apparel,186.51,2,373.02,2023-12-12,10943,West
2040,Evening,Apparel,142.49,2,284.98,2023-01-06,10454,South
2041,Mind,Home & Kitchen,422.93,9,3806.37,2023-08-07,10103,East
2042,Fall,Apparel,163.54,6,981.24,2023-06-14,10945,South
2043,Involve,Home & Kitchen,396.58,5,1982.9,2023-02-21,10600,West
2044,Quite,Electronics,447.02,6,2682.12,2024-07-09,10652,West
2045,Capital,Home & Kitchen,222.57,9,2003.13,2023-05-18,10724,West
2046,Drug,Home & Kitchen,455.87,7,3191.09,2024-07-08,10232,East
2047,Sound,Sports,194.89,9,1754.01,2024-07-11,10393,North
2048,Question,Home & Kitchen,482.4,4,1929.6,2023-03-07,10500,West
2049,Model,Home & Kitchen,53.75,2,107.5,2023-04-05,10694,West
2050,Very,Electronics,346.64,8,2773.12,2024-06-09,10250,West
2051,Person,Sports,251.97,4,1007.88,2023-02-03,10520,West
2052,Within,Books,199.95,9,1799.55,2024-01-05,10078,East
2053,Usually,Electronics,320.03,4,1280.12,2023-08-07,10051,North
2054,Usually,Electronics,354.89,8,2839.12,2023-01-03,10897,North
2055,After,Books,12.14,9,109.26,2023-09-24,10920,North
2056,Include,Home & Kitchen,91.81,9,826.29,2024-07-26,10780,West
2057,Most,Apparel,359.39,4,1437.56,2023-09-04,10225,West
2058,Economic,Sports,336.53,1,336.53,2023-06-24,10050,North
2059,Amount,Apparel,483.36,3,1450.08,2023-10-23,10185,North
2060,Next,Books,382.91,9,3446.19,2023-04-22,10033,West
2061,Good,Electronics,475.88,4,1903.52,2023-05-24,10802,West
2062,Because,Electronics,354.24,5,1771.2,2023-10-14,10741,South
2063,War,Sports,156.05,7,1092.35,2023-11-27,10130,South
2064,Eye,Electronics,61.63,5,308.15,2023-05-30,10631,South
2065,Lawyer,Electronics,393.09,4,1572.36,2023-03-13,10442,North
2066,High,Sports,325.63,2,651.26,2023-02-20,10837,East
2067,Later,Sports,33.61,2,67.22,2023-10-12,10758,West
2068,Compare,Books,186.42,4,745.68,2022-11-03,10431,South
2069,Put,Electronics,478.83,9,4309.47,2023-05-09,10703,East
2070,Traditional,Electronics,255.2,8,2041.6,2023-04-01,10496,West
2071,Appear,Books,222.04,3,666.12,2022-12-05,10402,East
2072,Usually,Home & Kitchen,234.27,9,2108.43,2023-08-16,10322,North
2073,Whether,Home & Kitchen,112.35,5,561.75,2024-05-03,10209,North
2074,Away,Home & Kitchen,190.67,3,572.01,2023-06-09,10614,North
2075,Against,Books,191.21,5,956.05,2023-04-18,10328,South
2076,Stock,Electronics,35.65,4,142.6,2023-02-04,10371,West
2077,Talk,Books,386.11,8,3088.88,2023-05-25,10459,North
2078,Else,Books,214.09,5,1070.45,2023-03-20,10132,South
2079,Hard,Home & Kitchen,412.87,8,3302.96,2024-05-28,10834,South
2080,Up,Apparel,426.67,9,3840.03,2022-11-30,10650,South
2081,Or,Electronics,113.88,4,455.52,2023-10-24,10120,South
2082,Drive,Home & Kitchen,332.1,7,2324.7,2024-03-05,10605,North
2083,Base,Apparel,241.42,2,482.84,2024-04-21,10451,South
2084,Computer,Apparel,441.28,6,2647.68,2022-11-24,10964,North
2085,Generation,Sports,115.71,8,925.68,2022-08-18,10128,North
2086,Finish,Electronics,342.13,7,2394.91,2023-05-25,10090,South
2087,Nice,Apparel,307.8,7,2154.6,2023-02-22,10603,North
2088,Special,Home & Kitchen,154.7,8,1237.6,2023-12-24,10574,West
2089,Performance,Sports,76.93,7,538.51,2022-09-16,10028,West
2090,Government,Electronics,329.3,5,1646.5,2024-04-23,10721,East
2091,Member,Books,371.91,7,2603.37,2022-10-18,10523,West
2092,Serve,Home & Kitchen,164.66,3,493.98,2023-07-02,10332,North
2093,Herself,Apparel,325.97,5,1629.85,2024-02-15,10296,North
2094,As,Apparel,203.61,7,1425.27,2023-04-20,10129,West
2095,Store,Home & Kitchen,359.47,9,3235.23,2022-11-07,10292,South
2096,Phone,Apparel,107.62,2,215.24,2022-12-11,10172,South
2097,Tonight,Sports,446.21,4,1784.84,2024-03-27,10719,North
2098,Stop,Electronics,150.83,7,1055.81,2022-10-28,10943,South
2099,During,Sports,190.22,1,190.22,2023-12-13,10023,East
2100,Candidate,Apparel,38.47,2,76.94,2023-06-09,10098,East
2101,Exist,Books,64.64,9,581.76,2023-02-12,10405,West
2102,Dinner,Electronics,262.77,7,1839.39,2023-05-07,10355,West
2103,Stop,Electronics,141.12,7,987.84,2024-05-19,10138,South
2104,Join,Home & Kitchen,419.39,6,2516.34,2023-11-10,10502,North
2105,Just,Home & Kitchen,17.2,3,51.6,2023-01-23,10825,West
2106,Capital,Books,195.76,3,587.28,2023-05-10,10173,East
2107,Open,Electronics,175.3,2,350.6,2024-05-23,10028,West
2108,Suggest,Books,19.47,6,116.82,2024-07-12,10930,West
2109,Speak,Home & Kitchen,70.94,4,283.76,2023-12-09,10495,East
2110,Test,Home & Kitchen,212.68,5,1063.4,2023-03-28,10654,North
2111,Return,Electronics,251.5,3,754.5,2024-06-25,10827,West
2112,Room,Sports,208.1,6,1248.6,2023-06-25,10350,West
2113,Before,Apparel,270.16,3,810.48,2023-08-19,10553,West
2114,Final,Home & Kitchen,301.61,8,2412.88,2022-11-10,10298,South
2115,Boy,Home & Kitchen,14.86,9,133.74,2023-01-28,10719,West
2116,Strategy,Sports,237.41,4,949.64,2024-07-18,10841,East
2117,Usually,Sports,482.11,9,4338.99,2023-11-23,10944,North
2118,Outside,Books,264.33,7,1850.31,2024-05-02,10191,North
2119,Year,Books,342.0,3,1026.0,2023-09-26,10671,East
2120,Pull,Apparel,162.81,7,1139.67,2023-08-05,10063,South
2121,Sure,Apparel,389.26,1,389.26,2024-02-27,10754,East
2122,Herself,Electronics,388.73,3,1166.19,2023-03-22,10769,North
2123,Phone,Books,265.44,6,1592.64,2024-04-26,10663,East
2124,Treat,Home & Kitchen,488.25,4,1953.0,2023-01-28,10214,South
2125,Partner,Books,71.52,7,500.64,2022-12-05,10833,North
2126,Miss,Home & Kitchen,18.3,3,54.9,2023-10-31,10165,South
2127,Teacher,Sports,387.38,1,387.38,2024-03-20,10542,East
2128,Describe,Books,405.51,9,3649.59,2022-12-09,10882,West
2129,Perform,Sports,68.9,6,413.4,2023-05-14,10231,East
2130,Name,Apparel,140.14,8,1121.12,2023-09-10,10793,South
2131,Usually,Apparel,18.6,3,55.8,2022-11-03,10540,East
2132,Relate,Electronics,153.72,8,1229.76,2023-01-12,10194,West
2133,Policy,Books,388.84,2,777.68,2024-01-07,10505,South
2134,Agent,Sports,263.8,4,1055.2,2023-03-29,10333,East
2135,Pull,Home & Kitchen,180.57,3,541.71,2023-07-19,10767,South
2136,Receive,Apparel,192.15,1,192.15,2024-06-25,10792,South
2137,Garden,Apparel,10.66,7,74.62,2024-02-06,10303,North
2138,Wrong,Home & Kitchen,156.9,2,313.8,2023-11-21,10832,North
2139,Order,Sports,326.76,4,1307.04,2023-09-12,10436,South
2140,Enjoy,Sports,487.36,9,4386.24,2022-09-08,10322,East
2141,Cultural,Books,425.06,6,2550.36,2022-12-12,10501,East
2142,Long,Books,21.56,8,172.48,2023-02-23,10857,East
2143,Especially,Electronics,450.29,2,900.58,2023-05-17,10913,West
2144,Compare,Apparel,393.77,7,2756.39,2023-08-13,10392,South
2145,Visit,Books,392.38,6,2354.28,2022-09-23,10805,South
2146,Us,Sports,234.42,9,2109.78,2022-10-25,10598,West
2147,Million,Home & Kitchen,205.02,7,1435.14,2023-07-05,10148,South
2148,Rest,Sports,158.43,1,158.43,2024-02-01,10760,South
2149,Left,Apparel,42.19,8,337.52,2023-08-30,10832,West
2150,Officer,Sports,121.84,3,365.52,2023-07-23,10404,North
2151,Theory,Electronics,130.84,2,261.68,2023-01-02,10282,South
2152,Modern,Apparel,247.2,3,741.6,2023-07-16,10361,West
2153,Cup,Home & Kitchen,376.25,6,2257.5,2023-12-14,10378,East
2154,Cut,Electronics,242.17,3,726.51,2023-04-19,10197,North
2155,Memory,Apparel,38.34,5,191.7,2022-12-30,10555,East
2156,Local,Home & Kitchen,479.32,6,2875.92,2022-08-20,10355,South
2157,Hair,Electronics,471.93,8,3775.44,2024-04-08,10539,North
2158,Tonight,Electronics,394.74,7,2763.18,2024-01-24,10428,West
2159,Hold,Apparel,495.75,8,3966.0,2024-01-19,10016,South
2160,Usually,Books,276.8,3,830.4,2024-04-05,10638,West
2161,Ground,Electronics,481.76,4,1927.04,2023-11-17,10378,North
2162,Large,Electronics,47.05,6,282.3,2023-04-24,10679,East
2163,Sit,Home & Kitchen,189.18,7,1324.26,2024-01-15,10505,South
2164,More,Sports,120.44,9,1083.96,2022-12-22,10755,South
2165,Crime,Apparel,105.96,1,105.96,2024-01-31,10898,West
2166,Benefit,Apparel,78.99,8,631.92,2023-12-10,10075,North
2167,Voice,Books,314.98,8,2519.84,2024-04-13,10230,West
2168,Cost,Books,392.85,6,2357.1,2023-06-30,10715,North
2169,Work,Apparel,293.37,4,1173.48,2022-11-20,10961,South
2170,Quite,Books,82.01,3,246.03,2023-02-23,10247,North
2171,Think,Home & Kitchen,407.45,3,1222.35,2023-10-28,10301,South
2172,Want,Apparel,321.62,6,1929.72,2024-06-13,10725,North
2173,Team,Books,200.2,8,1601.6,2024-03-31,10214,East
2174,Purpose,Apparel,340.32,7,2382.24,2023-02-22,10157,North
2175,Group,Sports,137.35,1,137.35,2022-11-01,10068,East
2176,Our,Electronics,179.14,6,1074.84,2023-04-08,10392,North
2177,Change,Apparel,459.57,7,3216.99,2023-07-18,10084,North
2178,Whether,Electronics,152.35,7,1066.45,2023-03-30,10266,West
2179,Work,Books,240.29,9,2162.61,2023-05-20,10068,West
2180,End,Electronics,446.17,5,2230.85,2024-02-07,10610,South
2181,Method,Apparel,356.78,1,356.78,2023-12-28,10346,West
2182,Rich,Sports,40.48,2,80.96,2024-04-21,10961,North
2183,So,Books,82.18,4,328.72,2024-08-04,10727,West
2184,Law,Apparel,13.84,5,69.2,2022-10-07,10926,North
2185,Tax,Books,319.15,9,2872.35,2022-09-08,10672,East
2186,Return,Home & Kitchen,229.36,1,229.36,2024-04-03,10422,North
2187,Name,Electronics,75.79,3,227.37,2024-06-14,10605,South
2188,Tend,Home & Kitchen,479.39,5,2396.95,2023-02-27,10173,East
2189,Relationship,Apparel,269.53,3,808.59,2023-02-02,10676,South
2190,Firm,Sports,128.53,4,514.12,2023-07-21,10114,South
2191,Senior,Books,255.3,3,765.9,2023-03-30,10219,South
2192,Discover,Electronics,343.01,4,1372.04,2022-09-16,10955,West
2193,Game,Books,47.36,1,47.36,2023-05-05,10030,South
2194,Hold,Apparel,144.6,8,1156.8,2022-10-01,10522,East
2195,Gas,Books,405.41,4,1621.64,2024-03-15,10342,North
2196,Morning,Electronics,235.24,7,1646.68,2024-04-02,10376,South
2197,First,Apparel,277.82,2,555.64,2022-10-09,10129,East
2198,Remember,Books,222.08,2,444.16,2023-12-22,10999,South
2199,With,Sports,31.51,6,189.06,2023-08-27,10616,North
2200,The,Apparel,91.22,2,182.44,2024-01-22,10538,East
2201,Choice,Apparel,228.32,6,1369.92,2023-11-03,10738,East
2202,Oil,Sports,112.5,2,225.0,2022-09-26,10001,North
2203,Position,Home & Kitchen,34.49,4,137.96,2022-11-13,10870,East
2204,Dog,Electronics,423.39,7,2963.73,2023-09-25,10100,North
2205,And,Home & Kitchen,490.78,8,3926.24,2023-04-17,10532,East
2206,Movement,Books,398.64,3,1195.92,2023-11-27,10057,East
2207,Ability,Sports,428.35,9,3855.15,2024-07-25,10388,North
2208,Toward,Home & Kitchen,128.57,2,257.14,2024-08-09,10691,North
2209,Than,Apparel,480.71,8,3845.68,2023-07-11,10940,East
2210,System,Books,106.49,8,851.92,2024-07-13,10340,East
2211,Two,Books,476.2,4,1904.8,2022-12-18,10860,North
2212,Early,Home & Kitchen,497.46,1,497.46,2023-10-26,10019,West
2213,Seven,Home & Kitchen,358.74,1,358.74,2023-12-14,10254,North
2214,Just,Sports,490.76,2,981.52,2024-05-08,10316,East
2215,Might,Electronics,289.07,9,2601.63,2023-11-27,10037,East
2216,Write,Home & Kitchen,137.18,2,274.36,2023-03-03,10659,East
2217,Now,Home & Kitchen,224.13,2,448.26,2023-01-24,10536,North
2218,Else,Apparel,300.84,6,1805.04,2024-03-05,10385,East
2219,Little,Books,45.81,7,320.67,2023-01-19,10632,West
2220,New,Electronics,314.95,7,2204.65,2023-01-27,10927,South
2221,Figure,Apparel,490.78,9,4417.02,2024-04-21,10025,West
